OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time,Item Quantity,Item,Price of Item,Total Amount,Weekday Classification,Meal Time,Order Time,Stock Out Items,Revenue Loss,Preparation time,Driver Assign Time,Delivery Time,Actual Time,Average Expected Time,Bonus Time,Order Delivery Details
OD1919,11/29/2024,Jayanagar,Delivered,Online Payment,8:32:04 AM,9:32:04 AM,9:34:04 AM,10:15:04 AM,2,Paneer Paratha,160,320,Weekend,Morning,Peak time,0,0,60,2,41,103,32,20,Delayed
OD0317,11/5/2024,Marathahalli,Delivered,Credit Card,8:55:20 AM,9:53:20 AM,9:56:20 AM,10:11:20 AM,2,Poha,75,150,Weekday,Morning,Peak time,0,0,58,3,15,76,27,20,Delayed
OD1471,11/22/2024,HSR Layout,Delivered,COD,11:10:41 AM,11:44:41 AM,11:46:41 AM,11:57:41 AM,2,Ghee Upma,99,198,Weekend,Morning,Non-Peak Time,0,0,34,2,11,47,40,5,Delayed
OD1653,11/25/2024,Indiranagar,Delivered,UPI,12:53:03 PM,1:53:03 PM,1:55:03 PM,2:10:03 PM,1,Paneer Tikka,180,180,Weekday,Noon,Non-Peak Time,0,0,60,2,15,77,38,5,Delayed
OD0994,11/15/2024,Jayanagar,Delivered,COD,10:25:00 AM,11:20:00 AM,11:22:00 AM,11:35:00 AM,1,Aloo Paratha,110,110,Weekend,Morning,Non-Peak Time,0,0,55,2,13,70,24,5,Delayed
OD1788,11/27/2024,Jayanagar,Delivered,UPI,11:15:01 PM,11:25:01 PM,11:27:01 PM,11:44:01 PM,4,Butter Naan,40,160,Weekday,Night,Non-Peak Time,0,0,10,2,17,29,24,5,No issuse
OD1920,11/29/2024,Indiranagar,Delivered,UPI,9:25:33 AM,9:55:33 AM,10:01:33 AM,10:40:33 AM,2,Idli,65,130,Weekend,Morning,Peak time,0,0,30,6,39,75,32,20,Delayed
OD1733,11/26/2024,Malleswaram,Delivered,Online Payment,8:11:08 AM,8:55:08 AM,8:57:08 AM,9:27:08 AM,1,Puri Bhaji,150,150,Weekday,Morning,Peak time,0,0,44,2,30,76,27,20,Delayed
OD1734,11/26/2024,Brigade Road,Delivered,Online Payment,2:47:58 PM,3:06:58 PM,3:08:58 PM,3:27:58 PM,1,Masala Dosa,120,120,Weekday,Noon,Non-Peak Time,0,0,19,2,19,40,36,5,No issuse
OD1472,11/22/2024,Marathahalli,Delivered,Credit Card,1:00:55 PM,1:34:55 PM,1:36:55 PM,1:48:55 PM,1,Paneer Tikka,180,180,Weekend,Noon,Non-Peak Time,0,0,34,2,12,48,33,5,Delayed
OD0262,11/4/2024,MG Road,Delivered,UPI,5:59:43 PM,6:14:43 PM,6:16:43 PM,6:29:43 PM,5,Samosa,20,100,Weekday,Evening,Non-Peak Time,0,0,15,2,13,30,32,5,No issuse
OD1318,11/20/2024,MG Road,Delivered,Credit Card,9:23:34 AM,9:34:34 AM,9:36:34 AM,10:48:34 AM,2,Chole Bhature,200,400,Weekday,Morning,Peak time,0,0,11,2,72,85,44,20,Delayed
OD1199,11/18/2024,Marathahalli,Delivered,COD,1:47:57 PM,2:12:57 PM,2:14:57 PM,2:29:57 PM,1,Chicken Tikka,355,355,Weekday,Noon,Non-Peak Time,0,0,25,2,15,42,22,5,Delayed
OD1118,11/17/2024,Whitefield,Delivered,Online Payment,6:17:24 PM,6:52:24 PM,6:54:24 PM,7:50:24 PM,4,Butter Naan,40,160,Weekend,Evening,Peak time,0,0,35,2,56,93,27,20,Delayed
OD0263,11/4/2024,Koramangala,Delivered,COD,1:10:02 PM,1:23:02 PM,1:24:02 PM,1:40:02 PM,1,Hakka Noodles,260,260,Weekday,Noon,Non-Peak Time,0,0,13,1,16,30,28,5,No issuse
OD1990,11/30/2024,Indiranagar,Delivered,COD,10:59:44 AM,11:31:44 AM,11:33:44 AM,11:44:44 AM,2,Paneer Paratha,160,320,Weekend,Morning,Non-Peak Time,0,0,32,2,11,45,35,5,Delayed
OD1119,11/17/2024,Indiranagar,Delivered,COD,10:18:43 PM,10:28:43 PM,10:30:43 PM,10:52:43 PM,2,Chicken Biryani,350,700,Weekend,Night,Non-Peak Time,0,0,10,2,22,34,47,5,No issuse
OD0107,11/2/2024,Jayanagar,Delivered,Credit Card,9:37:29 AM,10:33:29 AM,10:35:29 AM,10:49:29 AM,1,Poha,75,75,Weekend,Morning,Peak time,0,0,56,2,14,72,29,20,Delayed
OD0867,11/13/2024,Malleswaram,Delivered,Online Payment,11:58:53 PM,12:33:53 AM,12:36:53 AM,12:47:53 AM,1,Burger,210,210,Weekday,Night,Non-Peak Time,0,0,35,3,11,49,28,5,Delayed
OD1654,11/25/2024,Malleswaram,Delivered,Online Payment,8:32:02 AM,9:16:02 AM,9:18:02 AM,9:35:02 AM,1,Idli,65,65,Weekday,Morning,Peak time,0,0,44,2,17,63,27,20,Delayed
OD0186,11/3/2024,BTM Layout,Delivered,UPI,4:27:48 PM,5:19:48 PM,5:21:48 PM,5:34:48 PM,1,Paneer Tikka,180,180,Weekend,Evening,Non-Peak Time,0,0,52,2,13,67,38,5,Delayed
OD1853,11/28/2024,Malleswaram,Delivered,Credit Card,5:09:04 PM,5:43:04 PM,5:47:04 PM,5:58:04 PM,1,Hakka Noodles,260,260,Weekday,Evening,Non-Peak Time,0,0,34,4,11,49,28,5,Delayed
OD1473,11/22/2024,HSR Layout,Delivered,Online Payment,6:04:51 PM,6:16:51 PM,6:18:51 PM,6:34:51 PM,2,Chicken Curry,325,650,Weekend,Evening,Peak time,0,0,12,2,16,30,42,20,No issuse
OD0868,11/13/2024,Indiranagar,Delivered,COD,10:32:39 PM,10:55:39 PM,10:57:39 PM,11:12:39 PM,1,Hakka Noodles,260,260,Weekday,Night,Non-Peak Time,0,0,23,2,15,40,33,5,Delayed
OD1655,11/25/2024,BTM Layout,Delivered,COD,5:54:44 PM,6:08:44 PM,6:10:44 PM,6:31:44 PM,3,Tandoori Chicken,360,1080,Weekday,Evening,Non-Peak Time,0,0,14,2,21,37,45,5,No issuse
OD0528,11/8/2024,Koramangala,Delivered,UPI,10:15:05 PM,10:29:05 PM,10:31:05 PM,10:50:05 PM,2,Fried Rice,250,500,Weekend,Night,Non-Peak Time,0,0,14,2,19,35,32,5,No issuse
OD0318,11/5/2024,HSR Layout,Delivered,Credit Card,4:17:08 PM,4:36:08 PM,4:38:08 PM,4:57:08 PM,1,Noodles,250,250,Weekday,Evening,Non-Peak Time,0,0,19,2,19,40,32,5,Delayed
OD0038,11/1/2024,Malleswaram,Delivered,COD,8:12:54 PM,8:41:54 PM,8:43:54 PM,8:57:54 PM,1,Chicken Biryani,350,350,Weekend,Night,Peak time,0,0,29,2,14,45,42,20,No issuse
OD1397,11/21/2024,HSR Layout,Delivered,COD,4:20:27 PM,4:31:27 PM,4:33:27 PM,4:52:27 PM,1,Paneer Tikka,180,180,Weekday,Evening,Non-Peak Time,0,0,11,2,19,32,43,5,No issuse
OD0733,11/11/2024,Marathahalli,Delivered,Credit Card,8:01:23 AM,8:56:23 AM,8:58:23 AM,9:20:23 AM,3,Aloo Paratha,110,330,Weekday,Morning,Peak time,0,0,55,2,22,79,22,20,Delayed
OD0187,11/3/2024,Whitefield,Delivered,Credit Card,11:26:53 AM,12:09:53 PM,12:11:53 PM,12:27:53 PM,2,Idli,65,130,Weekend,Morning,Non-Peak Time,0,0,43,2,16,61,32,5,Delayed
OD1991,11/30/2024,BTM Layout,Delivered,Credit Card,6:20:50 PM,7:03:50 PM,7:05:50 PM,7:44:50 PM,2,Pasta,250,500,Weekend,Evening,Peak time,0,0,43,2,39,84,46,20,Delayed
OD0869,11/13/2024,Whitefield,Delivered,Online Payment,7:03:38 PM,7:19:38 PM,7:21:38 PM,7:38:38 PM,3,Butter Chicken,315,945,Weekday,Night,Peak time,0,0,16,2,17,35,32,20,No issuse
OD1789,11/27/2024,Jayanagar,Delivered,Credit Card,8:11:50 AM,9:32:50 AM,9:34:50 AM,10:49:50 AM,3,Puri Bhaji,150,450,Weekday,Morning,Peak time,0,0,81,2,75,158,29,20,Delayed
OD1854,11/28/2024,Koramangala,Delivered,COD,1:52:08 PM,2:16:08 PM,2:18:08 PM,2:32:08 PM,1,Fish Curry,190,190,Weekday,Noon,Non-Peak Time,0,0,24,2,14,40,27,5,Delayed
OD1921,11/29/2024,Koramangala,Delivered,Credit Card,11:06:13 AM,11:56:13 AM,11:57:13 AM,12:11:13 PM,3,Chole Bhature,200,600,Weekend,Morning,Non-Peak Time,0,0,50,1,14,65,34,5,Delayed
OD1735,11/26/2024,Koramangala,Delivered,Online Payment,8:52:48 AM,9:14:48 AM,9:16:48 AM,9:30:48 AM,1,Masala Dosa,120,120,Weekday,Morning,Peak time,0,0,22,2,14,38,24,20,No issuse
OD1922,11/29/2024,Brigade Road,Delivered,UPI,5:00:05 PM,5:17:05 PM,5:19:05 PM,5:30:05 PM,1,Sushi,350,350,Weekend,Evening,Non-Peak Time,0,0,17,2,11,30,50,5,No issuse
OD1120,11/17/2024,BTM Layout,Delivered,COD,3:38:23 PM,4:05:23 PM,4:07:23 PM,4:18:23 PM,1,Hakka Noodles,260,260,Weekend,Evening,Non-Peak Time,0,0,27,2,11,40,33,5,Delayed
OD1398,11/21/2024,MG Road,Delivered,Online Payment,9:42:39 AM,9:58:39 AM,10:00:39 AM,10:20:39 AM,1,Poha,75,75,Weekday,Morning,Peak time,0,0,16,2,20,38,37,20,No issuse
OD0799,11/12/2024,Marathahalli,Delivered,COD,3:27:24 PM,4:02:24 PM,4:04:24 PM,4:34:24 PM,4,Butter Naan,40,160,Weekday,Evening,Non-Peak Time,0,0,35,2,30,67,22,5,Delayed
OD1532,11/23/2024,MG Road,Delivered,Online Payment,8:39:25 PM,9:10:25 PM,9:12:25 PM,9:30:25 PM,3,Butter Chicken,315,945,Weekend,Night,Peak time,0,0,31,2,18,51,37,20,No issuse
OD0934,11/14/2024,Jayanagar,Delivered,Online Payment,12:40:11 PM,1:29:11 PM,1:31:11 PM,1:43:11 PM,1,Masala Dosa,120,120,Weekday,Noon,Non-Peak Time,0,0,49,2,12,63,26,5,Delayed
OD0663,11/10/2024,BTM Layout,Delivered,Online Payment,7:37:24 PM,7:55:24 PM,8:09:24 PM,8:37:24 PM,1,Chicken Tikka,355,355,Weekend,Night,Peak time,0,0,18,14,28,60,27,20,Delayed
OD0379,11/6/2024,BTM Layout,Delivered,UPI,7:23:14 PM,8:06:14 PM,8:12:14 PM,8:23:14 PM,1,Noodles,250,250,Weekday,Night,Peak time,0,0,43,6,11,60,27,20,Delayed
OD1319,11/20/2024,Whitefield,Delivered,COD,11:47:36 AM,12:14:36 PM,12:15:36 PM,12:26:36 PM,3,Aloo Paratha,110,330,Weekday,Morning,Non-Peak Time,0,0,27,1,11,39,27,5,Delayed
OD0935,11/14/2024,BTM Layout,Delivered,UPI,5:41:21 PM,6:39:21 PM,6:41:21 PM,6:52:21 PM,1,Burger,210,210,Weekday,Evening,Non-Peak Time,0,0,58,2,11,71,33,5,Delayed
OD1474,11/22/2024,Whitefield,Delivered,Online Payment,9:48:28 AM,10:22:28 AM,10:24:28 AM,10:37:28 AM,5,Idli,65,325,Weekend,Morning,Peak time,0,0,34,2,13,49,32,20,No issuse
OD0734,11/11/2024,Koramangala,Delivered,Credit Card,11:32:54 AM,12:14:54 PM,12:16:54 PM,12:29:54 PM,1,Puri Bhaji,150,150,Weekday,Morning,Non-Peak Time,0,0,42,2,13,57,27,5,Delayed
OD0735,11/11/2024,Whitefield,Delivered,UPI,8:38:28 AM,8:52:28 AM,9:05:28 AM,9:57:28 AM,4,Chole Bhature,200,800,Weekday,Morning,Peak time,0,0,14,13,52,79,39,20,Delayed
OD1923,11/29/2024,HSR Layout,Delivered,COD,5:44:49 PM,6:17:49 PM,6:19:49 PM,6:33:49 PM,4,Paneer Tikka,180,720,Weekend,Evening,Non-Peak Time,0,0,33,2,14,49,43,5,Delayed
OD0995,11/15/2024,Malleswaram,Delivered,COD,8:08:55 PM,8:49:55 PM,9:03:55 PM,9:13:55 PM,2,Fried Rice,250,500,Weekend,Night,Peak time,0,0,41,14,10,65,32,20,Delayed
OD0108,11/2/2024,Brigade Road,Delivered,COD,6:47:39 PM,7:28:39 PM,7:30:39 PM,8:12:39 PM,1,Sushi,350,350,Weekend,Evening,Peak time,0,0,41,2,42,85,50,20,Delayed
OD0736,11/11/2024,HSR Layout,Delivered,Online Payment,11:36:59 AM,12:01:59 PM,12:03:59 PM,12:17:59 PM,5,Poha,75,375,Weekday,Morning,Non-Peak Time,0,0,25,2,14,41,37,5,No issuse
OD2038,11/1/2024,Indiranagar,Delivered,Credit Card,11:30:40 PM,11:41:40 PM,11:43:40 PM,11:55:40 PM,4,Butter Naan,40,160,Weekend,Night,Non-Peak Time,0,0,11,2,12,25,27,5,No issuse
OD1855,11/28/2024,Jayanagar,Delivered,UPI,8:37:03 AM,9:19:03 AM,9:20:03 AM,10:32:03 AM,4,Poha,75,300,Weekday,Morning,Peak time,0,0,42,1,72,115,29,20,Delayed
OD0624,11/9/2024,MG Road,Cancelled,Not Required,,,,,0,Chicken Curry,325,0,Weekend,Morning,Non-Peak Time,2,650,0,0,0,0,0,0,Cancelled
OD0188,11/3/2024,Koramangala,Delivered,Credit Card,6:23:43 PM,7:27:43 PM,7:29:43 PM,7:41:43 PM,3,Pav Bhaji,150,450,Weekend,Evening,Peak time,0,0,64,2,12,78,32,20,Delayed
OD0319,11/5/2024,Marathahalli,Delivered,COD,10:14:45 PM,10:35:45 PM,10:37:45 PM,11:06:45 PM,3,Butter Chicken,315,945,Weekday,Night,Non-Peak Time,0,0,21,2,29,52,27,5,Delayed
OD0189,11/3/2024,BTM Layout,Delivered,UPI,7:40:12 PM,8:24:12 PM,8:29:12 PM,9:06:12 PM,1,Chicken Tikka,355,355,Weekend,Night,Peak time,0,0,44,5,37,86,27,20,Delayed
OD0264,11/4/2024,Koramangala,Delivered,Credit Card,11:14:59 AM,12:02:59 PM,12:08:59 PM,12:22:59 PM,2,Idli,65,130,Weekday,Morning,Non-Peak Time,0,0,48,6,14,68,27,5,Delayed
OD0800,11/12/2024,Marathahalli,Delivered,UPI,6:20:52 PM,7:07:52 PM,7:16:52 PM,7:46:52 PM,2,Pizza,450,900,Weekday,Evening,Peak time,0,0,47,9,30,86,38,20,Delayed
OD2039,11/1/2024,MG Road,Delivered,UPI,1:55:19 PM,2:14:19 PM,2:16:19 PM,2:35:19 PM,3,Butter Chicken,315,945,Weekend,Noon,Non-Peak Time,0,0,19,2,19,40,37,5,No issuse
OD1399,11/21/2024,Marathahalli,Delivered,Online Payment,6:52:32 PM,7:27:32 PM,7:29:32 PM,8:12:32 PM,3,Pasta,250,750,Weekday,Evening,Peak time,0,0,35,2,43,80,41,20,Delayed
OD1059,11/16/2024,Koramangala,Delivered,UPI,8:52:44 AM,9:31:44 AM,9:33:44 AM,10:01:44 AM,3,Aloo Paratha,110,330,Weekend,Morning,Peak time,0,0,39,2,28,69,22,20,Delayed
OD1475,11/22/2024,Marathahalli,Delivered,Online Payment,11:02:49 AM,11:58:49 AM,12:00:49 PM,12:26:49 PM,2,Idli,65,130,Weekend,Morning,Non-Peak Time,0,0,56,2,26,84,27,5,Delayed
OD0109,11/2/2024,Brigade Road,Delivered,Credit Card,12:31:16 PM,12:42:16 PM,12:43:16 PM,12:56:16 PM,1,Puri Bhaji,150,150,Weekend,Noon,Non-Peak Time,0,0,11,1,13,25,39,5,No issuse
OD0801,11/12/2024,Whitefield,Delivered,Online Payment,1:15:23 PM,2:06:23 PM,2:07:23 PM,2:19:23 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,51,1,12,64,32,5,Delayed
OD0190,11/3/2024,Indiranagar,Delivered,UPI,8:04:40 AM,9:40:40 AM,9:42:40 AM,9:57:40 AM,1,Masala Dosa,120,120,Weekend,Morning,Peak time,0,0,96,2,15,113,29,20,Delayed
OD1656,11/25/2024,MG Road,Delivered,COD,10:45:58 PM,11:10:58 PM,11:12:58 PM,11:23:58 PM,3,Butter Chicken,315,945,Weekday,Night,Non-Peak Time,0,0,25,2,11,38,37,5,No issuse
OD0936,11/14/2024,MG Road,Delivered,Credit Card,10:09:23 PM,11:01:23 PM,11:05:23 PM,11:16:23 PM,1,Chicken Tikka,355,355,Weekday,Night,Non-Peak Time,0,0,52,4,11,67,32,5,Delayed
OD0380,11/8/2024,Jayanagar,Delivered,COD,1:15:14 PM,1:38:14 PM,1:40:14 PM,1:55:14 PM,3,Tandoori Chicken,360,1080,Weekend,Noon,Non-Peak Time,0,0,23,2,15,40,42,5,No issuse
OD0039,11/1/2024,Koramangala,Delivered,UPI,11:40:47 AM,12:26:47 PM,12:28:47 PM,12:39:47 PM,1,Paneer Paratha,160,160,Weekend,Morning,Non-Peak Time,0,0,46,2,11,59,30,5,Delayed
OD0454,11/7/2024,Marathahalli,Delivered,Credit Card,12:43:19 PM,1:36:19 PM,1:38:19 PM,2:00:19 PM,2,Fried Rice,250,500,Weekday,Noon,Non-Peak Time,0,0,53,2,22,77,32,5,Delayed
OD0455,11/7/2024,Jayanagar,Delivered,Credit Card,9:06:59 PM,9:35:59 PM,9:37:59 PM,10:18:59 PM,1,Fish Curry,190,190,Weekday,Night,Peak time,0,0,29,2,41,72,29,20,Delayed
OD0191,11/3/2024,HSR Layout,Delivered,Online Payment,4:09:15 PM,4:35:15 PM,4:37:15 PM,4:51:15 PM,4,Noodles,250,1000,Weekend,Evening,Non-Peak Time,0,0,26,2,14,42,32,5,Delayed
OD0381,11/6/2024,Marathahalli,Delivered,Credit Card,9:20:30 PM,9:32:30 PM,9:34:30 PM,10:28:30 PM,2,Chicken Biryani,350,700,Weekday,Night,Peak time,0,0,12,2,54,68,42,20,Delayed
OD1533,11/23/2024,MG Road,Delivered,UPI,11:41:08 PM,11:52:08 PM,11:54:08 PM,12:06:08 AM,2,Fried Rice,250,500,Weekend,Night,Non-Peak Time,0,0,11,2,12,25,42,5,No issuse
OD0529,11/8/2024,Indiranagar,Delivered,UPI,10:00:12 PM,10:30:12 PM,10:32:12 PM,10:46:12 PM,1,Burger,210,210,Weekend,Night,Non-Peak Time,0,0,30,2,14,46,33,5,Delayed
OD0870,11/13/2024,Brigade Road,Delivered,Credit Card,4:15:16 PM,4:45:16 PM,4:51:16 PM,5:03:16 PM,2,Samosa,20,40,Weekday,Evening,Non-Peak Time,0,0,30,6,12,48,34,5,Delayed
OD1924,11/29/2024,Malleswaram,Delivered,COD,9:35:42 PM,9:45:42 PM,10:03:42 PM,10:33:42 PM,3,Tandoori Chicken,360,1080,Weekend,Night,Peak time,0,0,10,18,30,58,40,20,No issuse
OD0871,11/13/2024,Whitefield,Delivered,Online Payment,3:31:05 PM,4:15:05 PM,4:17:05 PM,4:29:05 PM,2,Chole Bhature,200,400,Weekday,Evening,Non-Peak Time,0,0,44,2,12,58,39,5,Delayed
OD1121,11/17/2024,HSR Layout,Delivered,UPI,11:21:16 AM,11:31:16 AM,11:34:16 AM,11:49:16 AM,3,Poha,75,225,Weekend,Morning,Non-Peak Time,0,0,10,3,15,28,37,5,No issuse
OD0320,11/5/2024,Indiranagar,Delivered,Online Payment,1:31:50 PM,2:12:50 PM,2:15:50 PM,2:28:50 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,41,3,13,57,32,5,Delayed
OD1400,11/21/2024,Koramangala,Delivered,Credit Card,6:38:45 PM,7:03:45 PM,7:05:45 PM,7:16:45 PM,2,Veg Biryani,290,580,Weekday,Evening,Peak time,0,0,25,2,11,38,37,20,No issuse
OD0382,11/6/2024,BTM Layout,Delivered,UPI,6:03:00 PM,6:17:00 PM,6:19:00 PM,6:44:00 PM,1,Fish Curry,190,190,Weekday,Evening,Peak time,0,0,14,2,25,41,32,20,No issuse
OD1790,11/27/2024,Indiranagar,Delivered,Online Payment,12:58:29 PM,1:20:29 PM,1:21:29 PM,1:38:29 PM,1,Chicken Biryani,350,350,Weekday,Noon,Non-Peak Time,0,0,22,1,17,40,47,5,No issuse
OD0694,11/10/2024,Malleswaram,Cancelled,Not Required,,,,,0,Noodles,250,0,Weekend,Morning,Non-Peak Time,1,250,0,0,0,0,0,0,Cancelled
OD0456,11/7/2024,Marathahalli,Delivered,UPI,7:15:35 PM,7:50:35 PM,7:52:35 PM,8:26:35 PM,1,Noodles,250,250,Weekday,Night,Peak time,0,0,35,2,34,71,22,20,Delayed
OD0457,11/7/2024,Koramangala,Delivered,COD,11:30:01 PM,11:49:01 PM,11:51:01 PM,12:05:01 AM,1,Fish Curry,190,190,Weekday,Night,Non-Peak Time,0,0,19,2,14,35,27,5,Delayed
OD1401,11/21/2024,Koramangala,Delivered,UPI,5:06:31 PM,5:30:31 PM,5:32:31 PM,5:45:31 PM,3,Tandoori Chicken,360,1080,Weekday,Evening,Non-Peak Time,0,0,24,2,13,39,40,5,No issuse
OD1925,11/29/2024,Whitefield,Delivered,COD,6:52:38 PM,7:45:38 PM,7:52:38 PM,8:35:38 PM,2,Pav Bhaji,150,300,Weekend,Evening,Peak time,0,0,53,7,43,103,37,20,Delayed
OD0265,11/4/2024,Marathahalli,Delivered,COD,11:51:07 PM,12:39:07 AM,12:41:07 AM,12:56:07 AM,1,Noodles,250,250,Weekday,Night,Non-Peak Time,0,0,48,2,15,65,22,5,Delayed
OD0872,11/13/2024,Koramangala,Delivered,UPI,9:53:56 AM,10:08:56 AM,10:16:56 AM,10:29:56 AM,4,Ghee Upma,99,396,Weekday,Morning,Peak time,0,0,15,8,13,36,30,20,No issuse
OD1122,11/17/2024,BTM Layout,Delivered,UPI,11:58:25 PM,12:32:25 AM,12:34:25 AM,12:49:25 AM,2,Pasta,250,500,Weekend,Night,Non-Peak Time,0,0,34,2,15,51,46,5,No issuse
OD0873,11/13/2024,Koramangala,Delivered,COD,7:41:44 PM,7:54:44 PM,8:02:44 PM,8:19:44 PM,3,Pizza,450,1350,Weekday,Night,Peak time,0,0,13,8,17,38,38,20,No issuse
OD1402,11/21/2024,Koramangala,Delivered,COD,3:00:04 PM,3:22:04 PM,3:24:04 PM,3:37:04 PM,1,Chicken Tikka,355,355,Weekday,Evening,Non-Peak Time,0,0,22,2,13,37,22,5,Delayed
OD0802,11/8/2024,MG Road,Delivered,Credit Card,6:00:02 PM,6:14:02 PM,6:32:02 PM,7:12:02 PM,5,Samosa,20,100,Weekend,Evening,Peak time,0,0,14,18,40,72,32,20,Delayed
OD0266,11/4/2024,Whitefield,Delivered,COD,5:48:13 PM,6:43:13 PM,6:45:13 PM,6:58:13 PM,3,Butter Chicken,315,945,Weekday,Evening,Non-Peak Time,0,0,55,2,13,70,32,5,Delayed
OD0803,11/12/2024,Brigade Road,Delivered,COD,1:45:28 PM,2:08:28 PM,2:10:28 PM,2:22:28 PM,2,Fried Rice,250,500,Weekday,Noon,Non-Peak Time,0,0,23,2,12,37,44,5,No issuse
OD1856,11/28/2024,Malleswaram,Delivered,UPI,8:36:45 AM,8:58:45 AM,9:00:45 AM,9:28:45 AM,1,Aloo Paratha,110,110,Weekday,Morning,Peak time,0,0,22,2,28,52,22,20,Delayed
OD1657,11/25/2024,Whitefield,Delivered,Online Payment,8:04:12 PM,8:58:12 PM,9:00:12 PM,9:12:12 PM,1,Burger,210,210,Weekday,Night,Peak time,0,0,54,2,12,68,33,20,Delayed
OD0383,11/6/2024,BTM Layout,Delivered,COD,8:35:13 AM,8:48:13 AM,9:06:13 AM,9:50:13 AM,5,Idli,65,325,Weekday,Morning,Peak time,0,0,13,18,44,75,32,20,Delayed
OD1658,11/25/2024,BTM Layout,Delivered,Credit Card,1:51:28 PM,2:13:28 PM,2:15:28 PM,2:27:28 PM,2,Fried Rice,250,500,Weekday,Noon,Non-Peak Time,0,0,22,2,12,36,37,5,No issuse
OD0267,11/4/2024,Marathahalli,Delivered,Credit Card,9:14:14 AM,9:57:14 AM,9:59:14 AM,10:27:14 AM,5,Puri Bhaji,150,750,Weekday,Morning,Peak time,0,0,43,2,28,73,27,20,Delayed
OD0664,11/10/2024,Koramangala,Delivered,Online Payment,8:39:35 AM,9:02:35 AM,9:04:35 AM,10:16:35 AM,2,Chole Bhature,200,400,Weekend,Morning,Peak time,0,0,23,2,72,97,34,20,Delayed
OD0937,11/14/2024,Indiranagar,Delivered,Online Payment,3:24:44 PM,3:54:44 PM,3:56:44 PM,4:10:44 PM,2,Mutton Biryani,390,780,Weekday,Evening,Non-Peak Time,0,0,30,2,14,46,52,5,No issuse
OD0737,11/11/2024,Marathahalli,Delivered,Online Payment,9:35:20 PM,10:14:20 PM,10:29:20 PM,10:51:20 PM,2,Mutton Biryani,390,780,Weekday,Night,Peak time,0,0,39,15,22,76,47,20,Delayed
OD1534,11/23/2024,Koramangala,Delivered,Credit Card,2:55:00 PM,3:10:00 PM,3:12:00 PM,3:25:00 PM,3,Butter Chicken,315,945,Weekend,Noon,Non-Peak Time,0,0,15,2,13,30,27,5,No issuse
OD1992,11/30/2024,Whitefield,Delivered,COD,8:55:45 AM,9:16:45 AM,9:19:45 AM,9:55:45 AM,3,Paneer Paratha,160,480,Weekend,Morning,Peak time,0,0,21,3,36,60,35,20,Delayed
OD1403,11/21/2024,Indiranagar,Delivered,COD,8:20:33 AM,9:32:33 AM,9:34:33 AM,9:54:33 AM,1,Poha,75,75,Weekday,Morning,Peak time,0,0,72,2,20,94,32,20,Delayed
OD1060,11/16/2024,Whitefield,Delivered,Credit Card,6:43:08 PM,7:07:08 PM,7:09:08 PM,7:58:08 PM,1,Chicken Tikka,355,355,Weekend,Evening,Peak time,0,0,24,2,49,75,27,20,Delayed
OD1736,11/26/2024,MG Road,Delivered,Credit Card,8:23:55 PM,9:14:55 PM,9:24:55 PM,10:00:55 PM,1,Noodles,250,250,Weekday,Night,Peak time,0,0,51,10,36,97,32,20,Delayed
OD0040,11/1/2024,Marathahalli,Delivered,COD,2:49:29 PM,3:47:29 PM,3:49:29 PM,4:05:29 PM,1,Sushi,350,350,Weekend,Noon,Non-Peak Time,0,0,58,2,16,76,38,5,Delayed
OD1598,11/24/2024,Jayanagar,Delivered,Credit Card,4:58:30 PM,5:10:30 PM,5:12:30 PM,5:44:30 PM,2,Fried Rice,250,500,Weekend,Evening,Non-Peak Time,0,0,12,2,32,46,34,5,Delayed
OD1123,11/17/2024,Marathahalli,Delivered,Credit Card,10:38:37 AM,11:30:37 AM,11:31:37 AM,11:43:37 AM,2,Ghee Upma,99,198,Weekend,Morning,Non-Peak Time,0,0,52,1,12,65,30,5,Delayed
OD0738,11/11/2024,Brigade Road,Delivered,COD,10:22:01 AM,10:51:01 AM,10:53:01 AM,11:07:01 AM,2,Aloo Paratha,110,220,Weekday,Morning,Non-Peak Time,0,0,29,2,14,45,34,5,Delayed
OD1791,11/15/2024,Koramangala,Delivered,UPI,6:17:04 PM,6:40:04 PM,6:42:04 PM,6:55:04 PM,2,Fried Rice,250,500,Weekend,Evening,Peak time,0,0,23,2,13,38,32,20,No issuse
OD0110,11/2/2024,Jayanagar,Delivered,Online Payment,8:59:41 PM,9:18:41 PM,9:20:41 PM,10:04:41 PM,1,Paneer Tikka,180,180,Weekend,Night,Peak time,0,0,19,2,44,65,35,20,Delayed
OD0111,11/2/2024,Indiranagar,Delivered,UPI,12:15:22 PM,12:28:22 PM,12:30:22 PM,12:44:22 PM,2,Chicken Biryani,350,700,Weekend,Noon,Non-Peak Time,0,0,13,2,14,29,47,5,No issuse
OD1857,11/28/2024,Koramangala,Delivered,Online Payment,6:58:50 PM,7:37:50 PM,7:39:50 PM,7:53:50 PM,3,Tandoori Chicken,360,1080,Weekday,Evening,Peak time,0,0,39,2,14,55,40,20,No issuse
