OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time
OD1318,11/20/2024,MG Road,Delivered,Credit Card,9:23:34 AM,9:34:34 AM,9:36:34 AM,10:48:34 AM
OD1199,11/18/2024,Marathahalli,Delivered,COD,1:47:57 PM,2:12:57 PM,2:14:57 PM,2:29:57 PM
OD1118,11/17/2024,Whitefield,Delivered,Online Payment,6:17:24 PM,6:52:24 PM,6:54:24 PM,7:50:24 PM
OD0263,11/4/2024,Koramangala,Delivered,COD,1:10:02 PM,1:23:02 PM,1:24:02 PM,1:40:02 PM
OD1990,11/30/2024,Indiranagar,Delivered,COD,10:59:44 AM,11:31:44 AM,11:33:44 AM,11:44:44 AM
OD1119,11/17/2024,Indiranagar,Delivered,COD,10:18:43 PM,10:28:43 PM,10:30:43 PM,10:52:43 PM
OD0107,11/2/2024,Jayanagar,Delivered,Credit Card,9:37:29 AM,10:33:29 AM,10:35:29 AM,10:49:29 AM
OD0867,11/13/2024,Malleswaram,Delivered,Online Payment,11:58:53 PM,12:33:53 AM,12:36:53 AM,12:47:53 AM
OD1654,11/25/2024,Malleswaram,Delivered,Online Payment,8:32:02 AM,9:16:02 AM,9:18:02 AM,9:35:02 AM
OD0186,11/3/2024,BTM Layout,Delivered,UPI,4:27:48 PM,5:19:48 PM,5:21:48 PM,5:34:48 PM
OD1853,11/28/2024,Malleswaram,Delivered,Credit Card,5:09:04 PM,5:43:04 PM,5:47:04 PM,5:58:04 PM
OD1473,11/22/2024,HSR Layout,Delivered,Online Payment,6:04:51 PM,6:16:51 PM,6:18:51 PM,6:34:51 PM
OD0868,11/13/2024,Indiranagar,Delivered,COD,10:32:39 PM,10:55:39 PM,10:57:39 PM,11:12:39 PM
OD1655,11/25/2024,BTM Layout,Delivered,COD,5:54:44 PM,6:08:44 PM,6:10:44 PM,6:31:44 PM
OD0528,11/8/2024,Koramangala,Delivered,UPI,10:15:05 PM,10:29:05 PM,10:31:05 PM,10:50:05 PM
OD0318,11/5/2024,HSR Layout,Delivered,Credit Card,4:17:08 PM,4:36:08 PM,4:38:08 PM,4:57:08 PM
OD0038,11/1/2024,Malleswaram,Delivered,COD,8:12:54 PM,8:41:54 PM,8:43:54 PM,8:57:54 PM
OD1397,11/21/2024,HSR Layout,Delivered,COD,4:20:27 PM,4:31:27 PM,4:33:27 PM,4:52:27 PM
OD0733,11/11/2024,Marathahalli,Delivered,Credit Card,8:01:23 AM,8:56:23 AM,8:58:23 AM,9:20:23 AM
OD0187,11/3/2024,Whitefield,Delivered,Credit Card,11:26:53 AM,12:09:53 PM,12:11:53 PM,12:27:53 PM
OD1991,11/30/2024,BTM Layout,Delivered,Credit Card,6:20:50 PM,7:03:50 PM,7:05:50 PM,7:44:50 PM
OD0869,11/13/2024,Whitefield,Delivered,Online Payment,7:03:38 PM,7:19:38 PM,7:21:38 PM,7:38:38 PM
OD1789,11/27/2024,Jayanagar,Delivered,Credit Card,8:11:50 AM,9:32:50 AM,9:34:50 AM,10:49:50 AM
OD1854,11/28/2024,Koramangala,Delivered,COD,1:52:08 PM,2:16:08 PM,2:18:08 PM,2:32:08 PM
OD1921,11/29/2024,Koramangala,Delivered,Credit Card,11:06:13 AM,11:56:13 AM,11:57:13 AM,12:11:13 PM
OD1735,11/26/2024,Koramangala,Delivered,Online Payment,8:52:48 AM,9:14:48 AM,9:16:48 AM,9:30:48 AM
OD1922,11/29/2024,Brigade Road,Delivered,UPI,5:00:05 PM,5:17:05 PM,5:19:05 PM,5:30:05 PM
OD1120,11/17/2024,BTM Layout,Delivered,COD,3:38:23 PM,4:05:23 PM,4:07:23 PM,4:18:23 PM
OD1398,11/21/2024,MG Road,Delivered,Online Payment,9:42:39 AM,9:58:39 AM,10:00:39 AM,10:20:39 AM
OD0799,11/12/2024,Marathahalli,Delivered,COD,3:27:24 PM,4:02:24 PM,4:04:24 PM,4:34:24 PM
OD1532,11/23/2024,MG Road,Delivered,Online Payment,8:39:25 PM,9:10:25 PM,9:12:25 PM,9:30:25 PM
OD0934,11/14/2024,Jayanagar,Delivered,Online Payment,12:40:11 PM,1:29:11 PM,1:31:11 PM,1:43:11 PM
OD0663,11/10/2024,BTM Layout,Delivered,Online Payment,7:37:24 PM,7:55:24 PM,8:09:24 PM,8:37:24 PM
OD0379,11/6/2024,BTM Layout,Delivered,UPI,7:23:14 PM,8:06:14 PM,8:12:14 PM,8:23:14 PM
OD1319,11/20/2024,Whitefield,Delivered,COD,11:47:36 AM,12:14:36 PM,12:15:36 PM,12:26:36 PM
OD0935,11/14/2024,BTM Layout,Delivered,UPI,5:41:21 PM,6:39:21 PM,6:41:21 PM,6:52:21 PM
OD1474,11/22/2024,Whitefield,Delivered,Online Payment,9:48:28 AM,10:22:28 AM,10:24:28 AM,10:37:28 AM
OD0734,11/11/2024,Koramangala,Delivered,Credit Card,11:32:54 AM,12:14:54 PM,12:16:54 PM,12:29:54 PM
OD0735,11/11/2024,Whitefield,Delivered,UPI,8:38:28 AM,8:52:28 AM,9:05:28 AM,9:57:28 AM
OD1923,11/29/2024,HSR Layout,Delivered,COD,5:44:49 PM,6:17:49 PM,6:19:49 PM,6:33:49 PM
OD0995,11/15/2024,Malleswaram,Delivered,COD,8:08:55 PM,8:49:55 PM,9:03:55 PM,9:13:55 PM
OD0108,11/2/2024,Brigade Road,Delivered,COD,6:47:39 PM,7:28:39 PM,7:30:39 PM,8:12:39 PM
OD0736,11/11/2024,HSR Layout,Delivered,Online Payment,11:36:59 AM,12:01:59 PM,12:03:59 PM,12:17:59 PM
OD2038,11/1/2024,Indiranagar,Delivered,Credit Card,11:30:40 PM,11:41:40 PM,11:43:40 PM,11:55:40 PM
OD1855,11/28/2024,Jayanagar,Delivered,UPI,8:37:03 AM,9:19:03 AM,9:20:03 AM,10:32:03 AM
OD0624,11/9/2024,MG Road,Cancelled,Not Required,NA,NA,NA,NA
OD0188,11/3/2024,Koramangala,Delivered,Credit Card,6:23:43 PM,7:27:43 PM,7:29:43 PM,7:41:43 PM
OD0319,11/5/2024,Marathahalli,Delivered,COD,10:14:45 PM,10:35:45 PM,10:37:45 PM,11:06:45 PM
OD0189,11/3/2024,BTM Layout,Delivered,UPI,7:40:12 PM,8:24:12 PM,8:29:12 PM,9:06:12 PM
OD0264,11/4/2024,Koramangala,Delivered,Credit Card,11:14:59 AM,12:02:59 PM,12:08:59 PM,12:22:59 PM
OD0800,11/12/2024,Marathahalli,Delivered,UPI,6:20:52 PM,7:07:52 PM,7:16:52 PM,7:46:52 PM
OD2039,11/1/2024,MG Road,Delivered,UPI,1:55:19 PM,2:14:19 PM,2:16:19 PM,2:35:19 PM
OD1399,11/21/2024,Marathahalli,Delivered,Online Payment,6:52:32 PM,7:27:32 PM,7:29:32 PM,8:12:32 PM
OD1059,11/16/2024,Koramangala,Delivered,UPI,8:52:44 AM,9:31:44 AM,9:33:44 AM,10:01:44 AM
OD1475,11/22/2024,Marathahalli,Delivered,Online Payment,11:02:49 AM,11:58:49 AM,12:00:49 PM,12:26:49 PM
OD0109,11/2/2024,Brigade Road,Delivered,Credit Card,12:31:16 PM,12:42:16 PM,12:43:16 PM,12:56:16 PM
OD0801,11/12/2024,Whitefield,Delivered,Online Payment,1:15:23 PM,2:06:23 PM,2:07:23 PM,2:19:23 PM
OD0190,11/3/2024,Indiranagar,Delivered,UPI,8:04:40 AM,9:40:40 AM,9:42:40 AM,9:57:40 AM
OD1656,11/25/2024,MG Road,Delivered,COD,10:45:58 PM,11:10:58 PM,11:12:58 PM,11:23:58 PM
OD0936,11/14/2024,MG Road,Delivered,Credit Card,10:09:23 PM,11:01:23 PM,11:05:23 PM,11:16:23 PM
OD0380,11/8/2024,Jayanagar,Delivered,COD,1:15:14 PM,1:38:14 PM,1:40:14 PM,1:55:14 PM
OD0039,11/1/2024,Koramangala,Delivered,UPI,11:40:47 AM,12:26:47 PM,12:28:47 PM,12:39:47 PM
OD0454,11/7/2024,Marathahalli,Delivered,Credit Card,12:43:19 PM,1:36:19 PM,1:38:19 PM,2:00:19 PM
OD0455,11/7/2024,Jayanagar,Delivered,Credit Card,9:06:59 PM,9:35:59 PM,9:37:59 PM,10:18:59 PM
OD0191,11/3/2024,HSR Layout,Delivered,Online Payment,4:09:15 PM,4:35:15 PM,4:37:15 PM,4:51:15 PM
OD0381,11/6/2024,Marathahalli,Delivered,Credit Card,9:20:30 PM,9:32:30 PM,9:34:30 PM,10:28:30 PM
OD1533,11/23/2024,MG Road,Delivered,UPI,11:41:08 PM,11:52:08 PM,11:54:08 PM,12:06:08 AM
OD0529,11/8/2024,Indiranagar,Delivered,UPI,10:00:12 PM,10:30:12 PM,10:32:12 PM,10:46:12 PM
OD0870,11/13/2024,Brigade Road,Delivered,Credit Card,4:15:16 PM,4:45:16 PM,4:51:16 PM,5:03:16 PM
OD1924,11/29/2024,Malleswaram,Delivered,COD,9:35:42 PM,9:45:42 PM,10:03:42 PM,10:33:42 PM
OD0871,11/13/2024,Whitefield,Delivered,Online Payment,3:31:05 PM,4:15:05 PM,4:17:05 PM,4:29:05 PM
OD1121,11/17/2024,HSR Layout,Delivered,UPI,11:21:16 AM,11:31:16 AM,11:34:16 AM,11:49:16 AM
OD0320,11/5/2024,Indiranagar,Delivered,Online Payment,1:31:50 PM,2:12:50 PM,2:15:50 PM,2:28:50 PM
OD1400,11/21/2024,Koramangala,Delivered,Credit Card,6:38:45 PM,7:03:45 PM,7:05:45 PM,7:16:45 PM
OD0382,11/6/2024,BTM Layout,Delivered,UPI,6:03:00 PM,6:17:00 PM,6:19:00 PM,6:44:00 PM
OD1790,11/27/2024,Indiranagar,Delivered,Online Payment,12:58:29 PM,1:20:29 PM,1:21:29 PM,1:38:29 PM
OD0694,11/10/2024,Malleswaram,Cancelled,Not Required,NA,NA,NA,NA
OD0456,11/7/2024,Marathahalli,Delivered,UPI,7:15:35 PM,7:50:35 PM,7:52:35 PM,8:26:35 PM
OD0457,11/7/2024,Koramangala,Delivered,COD,11:30:01 PM,11:49:01 PM,11:51:01 PM,12:05:01 AM
OD1401,11/21/2024,Koramangala,Delivered,UPI,5:06:31 PM,5:30:31 PM,5:32:31 PM,5:45:31 PM
OD1925,11/29/2024,Whitefield,Delivered,COD,6:52:38 PM,7:45:38 PM,7:52:38 PM,8:35:38 PM
OD0265,11/4/2024,Marathahalli,Delivered,COD,11:51:07 PM,12:39:07 AM,12:41:07 AM,12:56:07 AM
OD0872,11/13/2024,Koramangala,Delivered,UPI,9:53:56 AM,10:08:56 AM,10:16:56 AM,10:29:56 AM
OD1122,11/17/2024,BTM Layout,Delivered,UPI,11:58:25 PM,12:32:25 AM,12:34:25 AM,12:49:25 AM
OD0873,11/13/2024,Koramangala,Delivered,COD,7:41:44 PM,7:54:44 PM,8:02:44 PM,8:19:44 PM
OD1402,11/21/2024,Koramangala,Delivered,COD,3:00:04 PM,3:22:04 PM,3:24:04 PM,3:37:04 PM
OD0802,11/8/2024,MG Road,Delivered,Credit Card,6:00:02 PM,6:14:02 PM,6:32:02 PM,7:12:02 PM
OD0266,11/4/2024,Whitefield,Delivered,COD,5:48:13 PM,6:43:13 PM,6:45:13 PM,6:58:13 PM
OD0803,11/12/2024,Brigade Road,Delivered,COD,1:45:28 PM,2:08:28 PM,2:10:28 PM,2:22:28 PM
OD1856,11/28/2024,Malleswaram,Delivered,UPI,8:36:45 AM,8:58:45 AM,9:00:45 AM,9:28:45 AM
OD1657,11/25/2024,Whitefield,Delivered,Online Payment,8:04:12 PM,8:58:12 PM,9:00:12 PM,9:12:12 PM
OD0383,11/6/2024,BTM Layout,Delivered,COD,8:35:13 AM,8:48:13 AM,9:06:13 AM,9:50:13 AM
OD1658,11/25/2024,BTM Layout,Delivered,Credit Card,1:51:28 PM,2:13:28 PM,2:15:28 PM,2:27:28 PM
OD0267,11/4/2024,Marathahalli,Delivered,Credit Card,9:14:14 AM,9:57:14 AM,9:59:14 AM,10:27:14 AM
OD0664,11/10/2024,Koramangala,Delivered,Online Payment,8:39:35 AM,9:02:35 AM,9:04:35 AM,10:16:35 AM
OD0937,11/14/2024,Indiranagar,Delivered,Online Payment,3:24:44 PM,3:54:44 PM,3:56:44 PM,4:10:44 PM
OD0737,11/11/2024,Marathahalli,Delivered,Online Payment,9:35:20 PM,10:14:20 PM,10:29:20 PM,10:51:20 PM
OD1534,11/23/2024,Koramangala,Delivered,Credit Card,2:55:00 PM,3:10:00 PM,3:12:00 PM,3:25:00 PM
OD1992,11/30/2024,Whitefield,Delivered,COD,8:55:45 AM,9:16:45 AM,9:19:45 AM,9:55:45 AM
OD1403,11/21/2024,Indiranagar,Delivered,COD,8:20:33 AM,9:32:33 AM,9:34:33 AM,9:54:33 AM
OD1060,11/16/2024,Whitefield,Delivered,Credit Card,6:43:08 PM,7:07:08 PM,7:09:08 PM,7:58:08 PM
OD1736,11/26/2024,MG Road,Delivered,Credit Card,8:23:55 PM,9:14:55 PM,9:24:55 PM,10:00:55 PM
OD0040,11/1/2024,Marathahalli,Delivered,COD,2:49:29 PM,3:47:29 PM,3:49:29 PM,4:05:29 PM
OD1598,11/24/2024,Jayanagar,Delivered,Credit Card,4:58:30 PM,5:10:30 PM,5:12:30 PM,5:44:30 PM
OD1123,11/17/2024,Marathahalli,Delivered,Credit Card,10:38:37 AM,11:30:37 AM,11:31:37 AM,11:43:37 AM
OD0738,11/11/2024,Brigade Road,Delivered,COD,10:22:01 AM,10:51:01 AM,10:53:01 AM,11:07:01 AM
OD1791,11/15/2024,Koramangala,Delivered,UPI,6:17:04 PM,6:40:04 PM,6:42:04 PM,6:55:04 PM
OD0110,11/2/2024,Jayanagar,Delivered,Online Payment,8:59:41 PM,9:18:41 PM,9:20:41 PM,10:04:41 PM
OD0111,11/2/2024,Indiranagar,Delivered,UPI,12:15:22 PM,12:28:22 PM,12:30:22 PM,12:44:22 PM
OD1857,11/28/2024,Koramangala,Delivered,Online Payment,6:58:50 PM,7:37:50 PM,7:39:50 PM,7:53:50 PM
OD1404,11/21/2024,Indiranagar,Delivered,Online Payment,12:48:46 PM,1:11:46 PM,1:13:46 PM,1:26:46 PM
OD0458,11/7/2024,Whitefield,Delivered,COD,2:30:30 PM,2:59:30 PM,3:01:30 PM,3:12:30 PM
OD0112,11/2/2024,Whitefield,Delivered,UPI,10:57:10 PM,11:20:10 PM,11:22:10 PM,11:33:10 PM
OD0268,11/4/2024,HSR Layout,Delivered,COD,8:13:24 PM,8:40:24 PM,8:42:24 PM,8:55:24 PM
OD1599,11/24/2024,HSR Layout,Delivered,Online Payment,1:30:16 PM,1:41:16 PM,1:43:16 PM,1:55:16 PM
OD1600,11/24/2024,Marathahalli,Delivered,COD,6:14:22 PM,7:04:22 PM,7:05:22 PM,8:01:22 PM
OD1535,11/23/2024,Indiranagar,Delivered,COD,6:16:38 PM,6:26:38 PM,6:28:38 PM,6:41:38 PM
OD1476,11/22/2024,Jayanagar,Delivered,Online Payment,6:23:37 PM,6:34:37 PM,6:36:37 PM,7:11:37 PM
OD1737,11/26/2024,Marathahalli,Delivered,Online Payment,8:20:24 PM,8:33:24 PM,8:35:24 PM,9:31:24 PM
OD0192,11/3/2024,BTM Layout,Delivered,Online Payment,9:54:29 AM,10:27:29 AM,10:29:29 AM,10:48:29 AM
OD0665,11/10/2024,HSR Layout,Delivered,COD,5:57:26 PM,6:12:26 PM,6:14:26 PM,6:32:26 PM
OD0599,11/9/2024,HSR Layout,Delivered,Online Payment,8:47:17 AM,9:19:17 AM,9:21:17 AM,9:33:17 AM
OD0459,11/7/2024,BTM Layout,Delivered,Credit Card,8:52:11 PM,9:20:11 PM,9:22:11 PM,9:47:11 PM
OD0460,11/7/2024,Jayanagar,Delivered,Online Payment,9:03:13 PM,9:57:13 PM,10:06:13 PM,10:43:13 PM
OD1320,11/20/2024,Jayanagar,Delivered,Credit Card,11:38:49 AM,12:02:49 PM,12:04:49 PM,12:19:49 PM
OD1250,11/19/2024,Malleswaram,Delivered,Credit Card,12:42:08 PM,12:57:08 PM,1:02:08 PM,1:20:08 PM
OD0804,11/12/2024,Koramangala,Delivered,Credit Card,8:27:11 AM,8:56:11 AM,9:03:11 AM,9:17:11 AM
OD0600,11/9/2024,Jayanagar,Delivered,UPI,11:27:34 AM,11:59:34 AM,12:00:34 PM,12:14:34 PM
OD0269,11/4/2024,Marathahalli,Delivered,Credit Card,6:33:10 PM,7:31:10 PM,7:33:10 PM,8:00:10 PM
OD0461,11/7/2024,Indiranagar,Delivered,COD,4:12:42 PM,4:31:42 PM,4:33:42 PM,4:49:42 PM
OD1993,11/30/2024,MG Road,Delivered,UPI,12:23:23 PM,12:33:23 PM,12:35:23 PM,12:50:23 PM
OD2040,11/1/2024,BTM Layout,Delivered,Credit Card,10:33:43 PM,10:44:43 PM,10:46:43 PM,11:11:43 PM
OD1405,11/21/2024,Jayanagar,Delivered,Credit Card,5:56:56 PM,6:34:56 PM,6:36:56 PM,6:47:56 PM
OD1994,11/30/2024,Indiranagar,Delivered,UPI,6:57:22 PM,7:43:22 PM,7:45:22 PM,8:14:22 PM
OD0601,11/9/2024,HSR Layout,Delivered,COD,9:52:17 PM,10:05:17 PM,10:07:17 PM,10:49:17 PM
OD1858,11/28/2024,Indiranagar,Delivered,Credit Card,5:50:54 PM,6:09:54 PM,6:10:54 PM,6:28:54 PM
OD0755,11/3/2024,Jayanagar,Cancelled,Not Required,NA,NA,NA,NA
OD1601,11/24/2024,Malleswaram,Delivered,UPI,1:00:43 PM,1:10:43 PM,1:12:43 PM,1:25:43 PM
OD0874,11/13/2024,Marathahalli,Delivered,Credit Card,6:30:53 PM,7:02:53 PM,7:04:53 PM,7:25:53 PM
OD1251,11/19/2024,Indiranagar,Delivered,UPI,6:08:10 PM,6:33:10 PM,6:35:10 PM,7:18:10 PM
OD1321,11/20/2024,Koramangala,Delivered,COD,8:33:38 PM,8:50:38 PM,9:08:38 PM,9:19:38 PM
OD0193,11/3/2024,Marathahalli,Delivered,UPI,9:04:59 AM,9:38:59 AM,9:46:59 AM,10:15:59 AM
OD0938,11/14/2024,Marathahalli,Delivered,Credit Card,3:34:19 PM,4:01:19 PM,4:04:19 PM,4:25:19 PM
OD1738,11/26/2024,Marathahalli,Delivered,COD,12:40:10 PM,12:53:10 PM,12:55:10 PM,1:06:10 PM
OD0602,11/9/2024,MG Road,Delivered,UPI,8:09:14 AM,8:33:14 AM,8:35:14 AM,8:52:14 AM
OD0462,11/7/2024,MG Road,Delivered,Online Payment,7:50:27 PM,8:20:27 PM,8:22:27 PM,8:50:27 PM
OD1406,11/21/2024,Koramangala,Delivered,Online Payment,1:18:46 PM,1:43:46 PM,1:45:46 PM,1:59:46 PM
OD1536,11/23/2024,Indiranagar,Delivered,UPI,8:22:07 PM,9:06:07 PM,9:11:07 PM,9:26:07 PM
OD0996,11/15/2024,HSR Layout,Delivered,Credit Card,10:45:15 PM,10:56:15 PM,10:58:15 PM,11:15:15 PM
OD1477,11/22/2024,Malleswaram,Delivered,Online Payment,2:29:00 PM,2:45:00 PM,2:47:00 PM,3:09:00 PM
OD1739,11/26/2024,Indiranagar,Delivered,Online Payment,2:58:38 PM,3:10:38 PM,3:11:38 PM,3:23:38 PM
OD1322,11/20/2024,BTM Layout,Delivered,Credit Card,6:01:23 PM,6:15:23 PM,6:17:23 PM,7:03:23 PM
OD1407,11/21/2024,Whitefield,Delivered,COD,7:09:59 PM,8:09:59 PM,8:11:59 PM,8:21:59 PM
OD1478,11/22/2024,Malleswaram,Delivered,Online Payment,9:29:55 AM,9:43:55 AM,9:45:55 AM,9:59:55 AM
OD0463,11/7/2024,Indiranagar,Delivered,Online Payment,12:56:41 PM,1:16:41 PM,1:17:41 PM,1:31:41 PM
OD0875,11/13/2024,Koramangala,Delivered,Online Payment,4:48:59 PM,5:08:59 PM,5:14:59 PM,5:24:59 PM
OD0739,11/11/2024,MG Road,Delivered,Credit Card,9:51:29 AM,10:19:29 AM,10:21:29 AM,10:36:29 AM
OD2041,11/1/2024,HSR Layout,Delivered,UPI,10:35:22 AM,10:51:22 AM,10:58:22 AM,11:12:22 AM
OD0997,11/15/2024,Whitefield,Delivered,Credit Card,3:53:59 PM,4:32:59 PM,4:35:59 PM,4:55:59 PM
OD1061,11/16/2024,Indiranagar,Delivered,COD,10:14:04 AM,10:26:04 AM,10:28:04 AM,10:43:04 AM
OD1200,11/18/2024,Koramangala,Delivered,Online Payment,6:46:53 PM,7:02:53 PM,7:12:53 PM,7:25:53 PM
OD0666,11/10/2024,Koramangala,Delivered,Credit Card,7:41:38 PM,7:58:38 PM,8:00:38 PM,8:22:38 PM
OD1062,11/16/2024,Koramangala,Delivered,Online Payment,11:44:22 PM,12:02:22 AM,12:04:22 AM,12:14:22 AM
OD0113,11/2/2024,BTM Layout,Delivered,Online Payment,8:13:37 AM,8:41:37 AM,8:43:37 AM,9:56:37 AM
OD0876,11/13/2024,Malleswaram,Delivered,Online Payment,7:59:40 PM,8:14:40 PM,8:16:40 PM,8:39:40 PM
OD1926,11/29/2024,Whitefield,Delivered,COD,8:30:19 AM,9:05:19 AM,9:07:19 AM,9:22:19 AM
OD0998,11/15/2024,MG Road,Delivered,Credit Card,8:01:07 PM,8:43:07 PM,8:45:07 PM,8:56:07 PM
OD0530,11/8/2024,BTM Layout,Delivered,COD,11:45:09 PM,12:19:09 AM,12:25:09 AM,12:39:09 AM
OD1859,11/28/2024,Malleswaram,Delivered,Online Payment,6:17:27 PM,7:03:27 PM,7:17:27 PM,7:29:27 PM
OD1124,11/17/2024,HSR Layout,Delivered,UPI,3:36:43 PM,3:55:43 PM,3:57:43 PM,4:11:43 PM
OD1740,11/26/2024,MG Road,Delivered,UPI,9:15:21 AM,9:56:21 AM,10:09:21 AM,10:23:21 AM
OD0114,11/2/2024,MG Road,Delivered,UPI,9:17:42 AM,9:27:42 AM,9:31:42 AM,9:45:42 AM
OD1602,11/24/2024,Marathahalli,Delivered,Online Payment,9:22:00 PM,10:13:00 PM,10:15:00 PM,10:34:00 PM
OD0115,11/2/2024,Whitefield,Delivered,Online Payment,8:43:58 AM,10:08:58 AM,10:10:58 AM,10:29:58 AM
OD1479,11/22/2024,Jayanagar,Delivered,COD,1:16:26 PM,2:10:26 PM,2:12:26 PM,2:29:26 PM
OD0805,11/12/2024,MG Road,Delivered,Credit Card,12:45:05 PM,1:07:05 PM,1:09:05 PM,1:24:05 PM
OD1480,11/22/2024,Marathahalli,Delivered,UPI,10:28:51 AM,11:25:51 AM,11:27:51 AM,11:55:51 AM
OD0603,11/9/2024,BTM Layout,Delivered,UPI,10:52:51 PM,11:33:51 PM,11:36:51 PM,11:49:51 PM
OD1741,11/26/2024,Malleswaram,Delivered,COD,11:30:41 PM,12:06:41 AM,12:08:41 AM,12:18:41 AM
OD0604,11/9/2024,MG Road,Delivered,COD,1:55:00 PM,2:05:00 PM,2:07:00 PM,2:20:00 PM
OD0384,11/6/2024,Koramangala,Delivered,COD,1:32:34 PM,2:14:34 PM,2:16:34 PM,2:29:34 PM
OD1603,11/24/2024,Indiranagar,Delivered,Credit Card,6:36:16 PM,7:00:16 PM,7:02:16 PM,7:23:16 PM
OD1408,11/21/2024,BTM Layout,Delivered,UPI,8:25:24 AM,8:40:24 AM,8:52:24 AM,9:16:24 AM
OD1481,11/22/2024,Koramangala,Delivered,Online Payment,9:14:54 PM,9:57:54 PM,9:59:54 PM,10:24:54 PM
OD1482,11/22/2024,BTM Layout,Delivered,Credit Card,6:42:42 PM,7:20:42 PM,7:21:42 PM,7:44:42 PM
OD1995,11/30/2024,Koramangala,Delivered,UPI,7:04:59 PM,7:18:59 PM,7:36:59 PM,7:49:59 PM
OD1659,11/25/2024,BTM Layout,Delivered,Online Payment,10:56:27 AM,11:14:27 AM,11:16:27 AM,11:26:27 AM
OD0531,11/8/2024,Indiranagar,Delivered,Online Payment,1:13:50 PM,1:24:50 PM,1:26:50 PM,1:41:50 PM
OD0116,11/2/2024,Whitefield,Delivered,COD,11:50:33 AM,12:45:33 PM,12:47:33 PM,12:59:33 PM
OD1125,11/17/2024,Koramangala,Delivered,Credit Card,5:51:07 PM,6:15:07 PM,6:16:07 PM,6:29:07 PM
OD1323,11/20/2024,Brigade Road,Delivered,Online Payment,11:25:00 PM,11:41:00 PM,11:43:00 PM,11:58:00 PM
OD0826,11/17/2024,Whitefield,Cancelled,Not Required,NA,NA,NA,NA
OD0999,11/15/2024,BTM Layout,Delivered,UPI,12:51:16 PM,1:18:16 PM,1:20:16 PM,1:32:16 PM
OD0464,11/7/2024,Indiranagar,Delivered,Online Payment,11:22:16 AM,12:16:16 PM,12:22:16 PM,12:34:16 PM
OD1324,11/20/2024,Whitefield,Delivered,Online Payment,8:10:03 AM,8:57:03 AM,9:02:03 AM,10:02:03 AM
OD1063,11/16/2024,Koramangala,Delivered,Online Payment,3:17:27 PM,3:31:27 PM,3:33:27 PM,3:50:27 PM
OD0806,11/12/2024,Marathahalli,Delivered,UPI,1:08:35 PM,1:43:35 PM,1:45:35 PM,1:57:35 PM
OD0385,11/6/2024,Koramangala,Delivered,Online Payment,12:13:00 PM,12:37:00 PM,12:40:00 PM,12:53:00 PM
OD1996,11/30/2024,Indiranagar,Delivered,UPI,6:01:00 PM,6:57:00 PM,6:59:00 PM,7:44:00 PM
OD0740,11/11/2024,Whitefield,Delivered,Credit Card,11:00:24 PM,11:55:24 PM,11:57:24 PM,12:11:24 AM
OD0807,11/12/2024,Marathahalli,Delivered,UPI,1:17:11 PM,2:14:11 PM,2:15:11 PM,2:40:11 PM
OD1126,11/17/2024,Whitefield,Delivered,Credit Card,11:01:45 PM,11:25:45 PM,11:32:45 PM,11:47:45 PM
OD1252,11/19/2024,Koramangala,Delivered,Online Payment,9:20:37 AM,9:35:37 AM,9:37:37 AM,10:50:37 AM
OD1537,11/23/2024,Marathahalli,Delivered,UPI,6:09:05 PM,6:52:05 PM,6:54:05 PM,7:27:05 PM
OD0532,11/8/2024,Indiranagar,Delivered,Credit Card,3:59:46 PM,4:12:46 PM,4:15:46 PM,4:26:46 PM
OD0667,11/10/2024,Indiranagar,Delivered,Credit Card,9:04:19 PM,9:18:19 PM,9:26:19 PM,9:45:19 PM
OD0465,11/7/2024,Jayanagar,Delivered,UPI,5:29:58 PM,5:43:58 PM,5:45:58 PM,6:03:58 PM
OD1997,11/30/2024,Brigade Road,Delivered,UPI,6:00:08 PM,6:24:08 PM,6:32:08 PM,7:00:08 PM
OD1660,11/25/2024,Whitefield,Delivered,COD,11:09:45 PM,11:24:45 PM,11:26:45 PM,11:45:45 PM
OD1792,11/27/2024,MG Road,Delivered,Online Payment,8:59:34 PM,9:24:34 PM,9:26:34 PM,9:46:34 PM
OD1538,11/23/2024,MG Road,Delivered,Online Payment,6:11:55 PM,6:33:55 PM,6:35:55 PM,7:13:55 PM
OD1000,11/15/2024,Whitefield,Delivered,Credit Card,9:26:20 PM,10:12:20 PM,10:14:20 PM,10:30:20 PM
OD1742,11/22/2024,Koramangala,Delivered,COD,10:25:55 AM,10:43:55 AM,10:46:55 AM,11:01:55 AM
OD1860,11/28/2024,Koramangala,Delivered,UPI,1:24:31 PM,1:38:31 PM,1:40:31 PM,2:01:31 PM
OD1253,11/19/2024,MG Road,Delivered,Online Payment,6:21:24 PM,7:10:24 PM,7:23:24 PM,7:34:24 PM
OD0605,11/9/2024,Indiranagar,Delivered,Online Payment,8:13:37 PM,8:28:37 PM,8:30:37 PM,9:07:37 PM
OD0877,11/13/2024,MG Road,Delivered,COD,7:57:36 PM,8:37:36 PM,8:39:36 PM,8:53:36 PM
OD0668,11/10/2024,Jayanagar,Delivered,UPI,11:13:22 AM,11:27:22 AM,11:29:22 AM,11:40:22 AM
